MAST_ISSR_NUM	DFLT_DATETIME	COHORT_REENTRY_DATETIME
39484	1931-09-09 00:00:00	3000-01-07 00:00:00
39503	2009-07-28 00:00:00	2009-08-03 00:00:00
39504	2005-10-08 00:00:00	2006-12-06 00:00:00
39528	1923-09-01 00:00:00	2999-12-31 00:00:00
39544	2019-03-23 00:00:00	2019-07-25 00:00:00
39554	2015-10-06 00:00:00	2015-10-13 00:00:00
39554	2016-05-07 00:00:00	2016-11-22 00:00:00
39555	2001-03-17 00:00:00	2002-03-16 00:00:00
39561	1959-01-13 00:00:00	3000-01-08 00:00:00
39576	1919-07-07 00:00:00	1923-07-06 00:00:00
39576	1940-06-07 00:00:00	3000-01-05 00:00:00
39617	1919-08-01 00:00:00	2999-12-30 00:00:00
39623	1919-05-14 00:00:00	3000-01-13 00:00:00
39626	1933-02-17 00:00:00	2999-12-18 00:00:00
39632	1997-04-10 00:00:00	1998-04-09 00:00:00
39632	2000-09-24 00:00:00	2005-09-23 00:00:00
39633	1919-04-21 00:00:00	1921-06-21 00:00:00
39634	2014-02-25 00:00:00	2019-02-24 00:00:00
39645	1921-03-26 00:00:00	2999-12-24 00:00:00
39648	2000-02-19 00:00:00	2000-03-11 00:00:00
39648	2003-06-08 00:00:00	2003-07-20 00:00:00
39650	1924-07-11 00:00:00	3000-01-10 00:00:00
39667	1916-09-09 00:00:00	3000-01-07 00:00:00
39673	1933-01-13 00:00:00	3000-01-11 00:00:00
39677	1928-01-09 00:00:00	3000-01-07 00:00:00
39684	2003-05-28 00:00:00	2005-02-02 00:00:00
39686	1919-06-18 00:00:00	1923-06-17 00:00:00
39686	1940-05-19 00:00:00	2999-12-17 00:00:00
39705	1920-06-22 00:00:00	1921-06-22 00:00:00
39710	1990-05-25 00:00:00	1990-05-31 00:00:00
39713	1920-06-20 00:00:00	2999-12-20 00:00:00
39728	1994-08-13 00:00:00	1995-01-08 00:00:00
39735	1938-03-05 00:00:00	1942-01-10 00:00:00
39743	2010-01-07 00:00:00	2010-01-13 00:00:00
39743	2011-03-16 00:00:00	2013-06-04 00:00:00
39747	1999-07-09 00:00:00	1999-12-15 00:00:00
39769	2008-09-03 00:00:00	2008-11-05 00:00:00
39786	1924-12-31 00:00:00	2999-12-29 00:00:00
39795	1991-05-19 00:00:00	1992-12-05 00:00:00
39806	2016-03-22 00:00:00	2016-07-28 00:00:00
39813	2004-01-27 00:00:00	2006-02-03 00:00:00
39827	1933-07-03 00:00:00	3000-01-01 00:00:00
39849	1932-08-13 00:00:00	3000-01-11 00:00:00
39856	2001-08-17 00:00:00	2003-01-17 00:00:00
39860	1990-09-27 00:00:00	1992-08-11 00:00:00
39885	2009-10-02 00:00:00	2009-12-18 00:00:00
39887	1989-06-29 00:00:00	1990-07-26 00:00:00
39896	1931-10-17 00:00:00	2999-12-15 00:00:00
39904	1922-07-19 00:00:00	2999-12-17 00:00:00
39929	2000-04-28 00:00:00	2001-05-07 00:00:00
39933	2009-05-20 00:00:00	2010-05-19 00:00:00
39937	2009-03-17 00:00:00	2010-11-01 00:00:00
39946	2019-12-03 00:00:00	2019-12-09 00:00:00
39952	1933-06-24 00:00:00	2999-12-23 00:00:00
39962	1933-10-29 00:00:00	1935-11-27 00:00:00
39962	1999-02-02 00:00:00	1999-10-10 00:00:00
39964	1991-03-11 00:00:00	1992-03-22 00:00:00
39982	2009-08-05 00:00:00	2010-05-13 00:00:00
39991	2009-06-15 00:00:00	2009-06-21 00:00:00
39991	2014-04-19 00:00:00	2014-09-17 00:00:00
40000	2007-12-29 00:00:00	2010-07-14 00:00:00
40001	1930-11-23 00:00:00	2999-12-22 00:00:00
40019	1919-01-12 00:00:00	2999-12-25 00:00:00
40032	2018-11-23 00:00:00	2023-12-02 00:00:00
40047	2010-07-08 00:00:00	2015-07-07 00:00:00
40051	1926-02-10 00:00:00	3000-01-08 00:00:00
40060	2002-01-22 00:00:00	2002-06-19 00:00:00
40065	1921-09-05 00:00:00	3000-01-04 00:00:00
40069	1996-01-21 00:00:00	2001-03-11 00:00:00
40082	2009-11-15 00:00:00	2010-11-25 00:00:00
40101	1990-02-26 00:00:00	1991-04-23 00:00:00
40131	1991-11-29 00:00:00	1993-07-28 00:00:00
40137	1933-07-15 00:00:00	3000-01-13 00:00:00
40141	2009-08-31 00:00:00	2014-08-30 00:00:00
40166	2019-01-17 00:00:00	2019-01-24 00:00:00
40166	2020-05-07 00:00:00	2020-07-07 00:00:00
40173	2012-09-27 00:00:00	2012-10-03 00:00:00
40173	2015-02-20 00:00:00	2015-02-26 00:00:00
40173	2016-04-08 00:00:00	2016-04-15 00:00:00
40173	2017-07-27 00:00:00	2022-12-15 00:00:00
40176	1998-04-11 00:00:00	1999-04-10 00:00:00
40193	2009-05-04 00:00:00	2009-05-10 00:00:00
40197	2009-11-19 00:00:00	2010-11-18 00:00:00
40199	1929-07-07 00:00:00	3000-01-05 00:00:00
40209	1934-01-27 00:00:00	1935-05-27 00:00:00
40211	2001-07-13 00:00:00	2002-11-17 00:00:00
40212	1920-07-10 00:00:00	1924-07-10 00:00:00
40214	1918-07-12 00:00:00	1923-07-11 00:00:00
40214	1927-07-12 00:00:00	3000-01-10 00:00:00
40243	2008-04-05 00:00:00	2010-05-31 00:00:00
40248	2015-04-30 00:00:00	2015-05-06 00:00:00
40248	2016-04-29 00:00:00	2019-11-26 00:00:00
40248	2020-04-02 00:00:00	2021-05-25 00:00:00
40248	2022-04-10 00:00:00	2022-04-16 00:00:00
40263	1933-06-26 00:00:00	2999-12-25 00:00:00
40265	1940-04-28 00:00:00	3000-01-08 00:00:00
40267	2019-11-27 00:00:00	2020-06-26 00:00:00
40284	2010-10-24 00:00:00	2011-01-31 00:00:00
40285	2001-09-23 00:00:00	2003-08-28 00:00:00
40289	1933-06-24 00:00:00	2999-12-23 00:00:00
40296	1920-08-29 00:00:00	2999-12-28 00:00:00
40302	2001-12-10 00:00:00	2002-12-09 00:00:00
40307	2017-05-15 00:00:00	2017-05-21 00:00:00
40313	2008-12-03 00:00:00	2009-12-02 00:00:00
40315	1999-04-12 00:00:00	2000-09-12 00:00:00
40345	2008-06-01 00:00:00	2010-01-24 00:00:00
40352	1920-07-13 00:00:00	1929-07-13 00:00:00
40352	1933-07-13 00:00:00	1936-07-13 00:00:00
40354	2000-10-24 00:00:00	2005-10-23 00:00:00
40370	2015-12-03 00:00:00	2015-12-10 00:00:00
40370	2017-03-19 00:00:00	2017-03-25 00:00:00
40375	1992-12-17 00:00:00	1994-01-30 00:00:00
40375	2001-02-01 00:00:00	2002-06-23 00:00:00
40394	1922-07-06 00:00:00	1923-07-06 00:00:00
40400	1997-10-13 00:00:00	1998-03-07 00:00:00
40427	2020-10-17 00:00:00	2020-10-23 00:00:00
40442	2020-11-21 00:00:00	2021-06-15 00:00:00
40458	2015-03-14 00:00:00	2017-03-19 00:00:00
40462	2006-02-03 00:00:00	2006-12-30 00:00:00
40462	2007-11-28 00:00:00	2008-07-25 00:00:00
40506	1934-06-27 00:00:00	2999-12-26 00:00:00
40523	1988-03-29 00:00:00	1990-12-14 00:00:00
40524	2004-10-24 00:00:00	2005-10-11 00:00:00
40527	2012-02-16 00:00:00	2012-11-02 00:00:00
40529	1927-11-22 00:00:00	2999-12-21 00:00:00
40532	2010-08-17 00:00:00	2015-08-16 00:00:00
40535	2013-03-04 00:00:00	2013-07-05 00:00:00
40535	2014-12-01 00:00:00	2019-11-30 00:00:00
40542	1999-01-29 00:00:00	1999-04-22 00:00:00
40546	1933-02-24 00:00:00	2999-12-25 00:00:00
40555	1931-12-20 00:00:00	3000-01-04 00:00:00
40578	2016-03-25 00:00:00	2016-03-31 00:00:00
40580	1933-07-08 00:00:00	3000-01-06 00:00:00
40589	2001-03-04 00:00:00	2001-08-15 00:00:00
40593	2015-12-24 00:00:00	2015-12-31 00:00:00
40593	2016-08-26 00:00:00	2016-09-01 00:00:00
40593	2020-06-12 00:00:00	2020-11-05 00:00:00
40600	1932-05-27 00:00:00	1941-06-23 00:00:00
40610	1929-09-02 00:00:00	3000-01-01 00:00:00
40612	1924-07-14 00:00:00	3000-01-13 00:00:00
40629	1934-01-08 00:00:00	1940-08-08 00:00:00
40635	1992-05-19 00:00:00	1993-03-28 00:00:00
40638	2009-03-14 00:00:00	2010-03-13 00:00:00
40643	2003-08-05 00:00:00	2003-08-11 00:00:00
40646	1988-11-13 00:00:00	1989-11-12 00:00:00
40672	2008-12-18 00:00:00	2010-06-23 00:00:00
40674	2009-04-14 00:00:00	2009-06-29 00:00:00
40676	1919-04-23 00:00:00	1920-06-23 00:00:00
40676	1920-11-24 00:00:00	2999-12-23 00:00:00
40680	1931-08-05 00:00:00	3000-01-03 00:00:00
40685	2009-06-04 00:00:00	2009-06-10 00:00:00
40688	1934-06-19 00:00:00	2999-12-18 00:00:00
40692	1932-01-22 00:00:00	1939-05-01 00:00:00
40693	2018-11-14 00:00:00	2020-01-01 00:00:00
40702	2015-03-10 00:00:00	2015-03-17 00:00:00
40702	2018-01-03 00:00:00	2018-01-10 00:00:00
40727	1990-05-21 00:00:00	1991-08-15 00:00:00
40727	1992-10-17 00:00:00	1993-07-30 00:00:00
40758	1990-10-02 00:00:00	1992-08-16 00:00:00
40766	1994-07-06 00:00:00	1995-05-13 00:00:00
40774	2001-08-15 00:00:00	2006-08-14 00:00:00
40780	1919-05-14 00:00:00	1920-07-14 00:00:00
40780	1932-07-14 00:00:00	3000-01-13 00:00:00
40801	1940-05-27 00:00:00	2999-12-25 00:00:00
40804	2012-02-01 00:00:00	2013-03-27 00:00:00
40822	2012-05-18 00:00:00	2012-05-24 00:00:00
40822	2013-04-19 00:00:00	2014-04-18 00:00:00
40841	1999-05-10 00:00:00	2004-05-09 00:00:00
40842	1915-07-15 00:00:00	3000-01-13 00:00:00
40843	1991-02-02 00:00:00	1992-05-22 00:00:00
40850	2011-12-17 00:00:00	2011-12-23 00:00:00
40850	2015-03-05 00:00:00	2015-09-26 00:00:00
40858	1992-02-19 00:00:00	1993-06-23 00:00:00
40867	1960-06-28 00:00:00	3000-01-14 00:00:00
40868	1927-05-01 00:00:00	1940-08-01 00:00:00
40873	1935-04-30 00:00:00	2999-12-31 00:00:00
40904	1927-06-04 00:00:00	3000-01-03 00:00:00
40925	1923-07-11 00:00:00	3000-01-10 00:00:00
40928	2004-06-10 00:00:00	2005-05-13 00:00:00
40929	1913-07-18 00:00:00	1921-06-16 00:00:00
40929	1954-07-28 00:00:00	2999-12-16 00:00:00
40933	1921-11-15 00:00:00	3000-01-13 00:00:00
40939	1943-06-14 00:00:00	1956-05-23 00:00:00
40944	1919-09-29 00:00:00	2999-12-29 00:00:00
40949	2012-01-19 00:00:00	2017-09-04 00:00:00
40964	2020-03-11 00:00:00	2020-03-17 00:00:00
40975	1998-10-17 00:00:00	2001-12-07 00:00:00
40979	1914-05-04 00:00:00	3000-01-02 00:00:00
40986	2022-03-12 00:00:00	2023-03-11 00:00:00
40990	1922-03-17 00:00:00	2999-12-15 00:00:00
41010	1999-04-25 00:00:00	2005-09-19 00:00:00
41017	2009-08-04 00:00:00	2009-08-10 00:00:00
41022	1936-10-02 00:00:00	2999-12-31 00:00:00
41051	2020-10-16 00:00:00	2020-10-22 00:00:00
41061	2004-09-23 00:00:00	2005-05-18 00:00:00
41061	2007-03-14 00:00:00	2007-04-07 00:00:00
41074	2009-07-19 00:00:00	2009-07-25 00:00:00
41078	2009-12-26 00:00:00	2010-01-26 00:00:00
41110	1994-01-21 00:00:00	1996-01-01 00:00:00
41111	1931-07-11 00:00:00	2999-12-26 00:00:00
41113	1992-08-03 00:00:00	1993-12-01 00:00:00
41122	2015-09-18 00:00:00	2999-12-29 00:00:00
41149	1919-05-02 00:00:00	2999-12-31 00:00:00
41163	1990-04-01 00:00:00	1991-10-22 00:00:00
41163	1992-07-02 00:00:00	1992-12-22 00:00:00
41164	2009-09-21 00:00:00	2011-03-21 00:00:00
41181	2020-06-13 00:00:00	2021-03-29 00:00:00
41190	2002-02-24 00:00:00	2004-02-16 00:00:00
41200	2008-05-09 00:00:00	2008-05-15 00:00:00
41200	2009-04-17 00:00:00	2009-04-23 00:00:00
41205	2011-01-21 00:00:00	2016-01-20 00:00:00
41224	1939-08-25 00:00:00	2999-12-23 00:00:00
41244	1932-08-26 00:00:00	3000-01-13 00:00:00
41248	2014-08-27 00:00:00	2015-08-26 00:00:00
41273	2009-12-06 00:00:00	2012-05-12 00:00:00
41289	2009-06-11 00:00:00	2010-03-10 00:00:00
41330	1994-12-05 00:00:00	1996-10-05 00:00:00
41334	1925-02-04 00:00:00	3000-01-02 00:00:00
41339	2000-05-22 00:00:00	2002-06-20 00:00:00
41364	2008-08-07 00:00:00	2010-01-20 00:00:00
41408	1932-05-23 00:00:00	2999-12-21 00:00:00
41412	1933-04-24 00:00:00	1939-04-03 00:00:00
41415	2014-12-08 00:00:00	2014-12-14 00:00:00
41415	2015-02-20 00:00:00	2017-03-31 00:00:00
41433	2000-11-06 00:00:00	2005-11-05 00:00:00
41439	1985-10-06 00:00:00	1986-10-05 00:00:00
41448	1938-12-29 00:00:00	2999-12-27 00:00:00
41453	1928-01-13 00:00:00	2999-12-28 00:00:00
41456	2022-03-31 00:00:00	2022-04-06 00:00:00
41463	1923-01-10 00:00:00	3000-01-08 00:00:00
41468	1991-01-29 00:00:00	1993-10-18 00:00:00
41474	2002-04-18 00:00:00	2003-09-19 00:00:00
41488	2009-02-16 00:00:00	2010-04-18 00:00:00
41493	1997-11-22 00:00:00	1999-03-25 00:00:00
41504	1951-05-22 00:00:00	1958-06-04 00:00:00
41507	2017-01-13 00:00:00	2017-01-19 00:00:00
41516	2008-09-19 00:00:00	2012-03-13 00:00:00
41521	1993-06-12 00:00:00	1994-12-25 00:00:00
41530	1937-05-31 00:00:00	2999-12-29 00:00:00
41551	2010-03-14 00:00:00	2010-03-20 00:00:00
41551	2012-01-21 00:00:00	2012-07-02 00:00:00
41553	1991-09-05 00:00:00	1993-07-03 00:00:00
41555	2013-01-18 00:00:00	2013-05-03 00:00:00
41564	2008-07-04 00:00:00	2009-06-18 00:00:00
41574	1999-05-29 00:00:00	1999-11-27 00:00:00
41574	2001-03-03 00:00:00	2006-12-05 00:00:00
41582	1932-06-06 00:00:00	1943-05-19 00:00:00
41591	2020-11-18 00:00:00	2022-01-19 00:00:00
41609	1919-06-21 00:00:00	2999-12-20 00:00:00
41618	2020-05-07 00:00:00	2021-05-06 00:00:00
41621	2009-11-05 00:00:00	2009-12-25 00:00:00
41632	1922-06-25 00:00:00	2999-12-25 00:00:00
41635	2015-06-05 00:00:00	2015-06-12 00:00:00
41635	2016-05-15 00:00:00	2016-11-05 00:00:00
41656	1937-05-20 00:00:00	2999-12-19 00:00:00
41661	2012-04-26 00:00:00	2012-05-03 00:00:00
41661	2015-06-18 00:00:00	2015-11-09 00:00:00
41667	1927-11-13 00:00:00	3000-01-11 00:00:00
41668	2010-08-31 00:00:00	2012-11-14 00:00:00
41669	2013-01-26 00:00:00	2013-02-01 00:00:00
41675	1990-02-11 00:00:00	1991-10-27 00:00:00
41704	2002-02-04 00:00:00	2002-11-02 00:00:00
41725	1920-06-16 00:00:00	2999-12-16 00:00:00
41726	1992-06-04 00:00:00	1993-08-01 00:00:00
41740	1919-06-27 00:00:00	1924-06-26 00:00:00
41740	1940-05-28 00:00:00	2999-12-26 00:00:00
41741	1992-01-13 00:00:00	1993-01-12 00:00:00
41748	1938-07-13 00:00:00	2999-12-22 00:00:00
41760	1931-10-22 00:00:00	3000-01-06 00:00:00
41761	1998-08-31 00:00:00	2004-01-12 00:00:00
41767	1988-05-12 00:00:00	1989-03-11 00:00:00
41772	1919-05-12 00:00:00	3000-01-11 00:00:00
41783	1976-05-18 00:00:00	2999-12-16 00:00:00
41784	1999-03-13 00:00:00	2004-03-11 00:00:00
41789	1919-05-05 00:00:00	3000-01-04 00:00:00
41793	1927-06-30 00:00:00	2999-12-29 00:00:00
41795	1931-02-02 00:00:00	2999-12-31 00:00:00
41799	1994-01-20 00:00:00	1995-09-09 00:00:00
41800	2001-08-06 00:00:00	2002-10-30 00:00:00
41817	1939-04-17 00:00:00	2999-12-21 00:00:00
41822	2008-01-22 00:00:00	2013-07-29 00:00:00
41827	2011-02-04 00:00:00	2011-02-10 00:00:00
41831	2000-03-24 00:00:00	2000-12-16 00:00:00
41831	2002-06-29 00:00:00	2006-12-13 00:00:00
41834	1922-08-28 00:00:00	2999-12-27 00:00:00
41835	2020-04-22 00:00:00	2021-04-21 00:00:00
41840	1915-11-25 00:00:00	2999-12-24 00:00:00
41845	1937-05-24 00:00:00	2999-12-22 00:00:00
41848	2019-02-17 00:00:00	2024-10-18 00:00:00
41862	1989-12-27 00:00:00	1990-02-13 00:00:00
41879	2000-04-05 00:00:00	2001-04-04 00:00:00
41892	2017-04-05 00:00:00	2017-09-29 00:00:00
41895	1933-04-06 00:00:00	3000-01-04 00:00:00
41897	1933-06-29 00:00:00	2999-12-28 00:00:00
41901	1931-05-02 00:00:00	2999-12-31 00:00:00
41910	1987-01-07 00:00:00	1989-03-23 00:00:00
41911	2022-01-02 00:00:00	2022-01-08 00:00:00
41925	2002-04-25 00:00:00	2003-04-26 00:00:00
41926	2007-07-11 00:00:00	2007-08-03 00:00:00
41936	1930-10-02 00:00:00	2999-12-31 00:00:00
41951	1926-06-19 00:00:00	2999-12-18 00:00:00
41956	1935-02-24 00:00:00	1938-04-26 00:00:00
41957	1935-07-13 00:00:00	3000-01-11 00:00:00
42002	2000-03-16 00:00:00	2001-09-09 00:00:00
42009	2017-05-07 00:00:00	2017-06-20 00:00:00
42016	1999-10-13 00:00:00	2003-06-16 00:00:00
42027	1984-11-09 00:00:00	1985-11-08 00:00:00
42037	1937-06-17 00:00:00	2999-12-15 00:00:00
42050	1929-08-18 00:00:00	2999-12-17 00:00:00
42070	1933-12-30 00:00:00	2999-12-28 00:00:00
42076	2001-07-25 00:00:00	2002-02-19 00:00:00
42088	1932-01-02 00:00:00	2999-12-31 00:00:00
42091	1931-05-26 00:00:00	2999-12-25 00:00:00
42120	1930-10-16 00:00:00	3000-01-14 00:00:00
42121	1919-05-01 00:00:00	2999-12-31 00:00:00
42127	2009-05-17 00:00:00	2009-07-22 00:00:00
42136	2021-03-09 00:00:00	2022-03-08 00:00:00
42150	1999-04-23 00:00:00	2000-02-10 00:00:00
42155	1933-06-20 00:00:00	1940-04-24 00:00:00
42162	2018-05-30 00:00:00	2018-06-06 00:00:00
42164	1931-11-25 00:00:00	2999-12-24 00:00:00
42169	1921-06-18 00:00:00	2999-12-17 00:00:00
42171	1990-09-09 00:00:00	1993-08-23 00:00:00
42172	1923-08-10 00:00:00	3000-01-08 00:00:00
42180	1920-01-13 00:00:00	3000-01-11 00:00:00
42190	1932-06-09 00:00:00	3000-01-08 00:00:00
42199	2019-09-09 00:00:00	2020-09-08 00:00:00
42201	1919-05-11 00:00:00	1920-05-11 00:00:00
42201	1924-02-12 00:00:00	3000-01-10 00:00:00
42204	2011-01-06 00:00:00	2011-01-12 00:00:00
42204	2011-05-29 00:00:00	2011-06-04 00:00:00
42210	1926-11-18 00:00:00	2999-12-17 00:00:00
42213	1923-06-15 00:00:00	2999-12-15 00:00:00
42214	2002-03-11 00:00:00	2004-04-17 00:00:00
42215	1921-08-11 00:00:00	3000-01-09 00:00:00
42220	2000-08-17 00:00:00	2005-08-16 00:00:00
42243	2017-11-21 00:00:00	2018-05-13 00:00:00
42257	1934-06-12 00:00:00	3000-01-10 00:00:00
42271	1932-09-19 00:00:00	3000-01-03 00:00:00
42276	2020-08-08 00:00:00	2020-10-18 00:00:00
42282	1999-01-10 00:00:00	1999-03-22 00:00:00
42284	2008-12-16 00:00:00	2009-04-15 00:00:00
42284	2010-09-14 00:00:00	2011-02-10 00:00:00
42290	2015-09-30 00:00:00	2016-02-25 00:00:00
42291	1919-04-24 00:00:00	1920-06-24 00:00:00
42292	1933-06-06 00:00:00	3000-01-04 00:00:00
42299	1927-09-18 00:00:00	2999-12-17 00:00:00
42306	1935-08-10 00:00:00	3000-01-08 00:00:00
42324	1990-05-01 00:00:00	1991-09-01 00:00:00
42325	2019-07-04 00:00:00	2019-12-16 00:00:00
42334	1925-01-24 00:00:00	2999-12-22 00:00:00
42344	2002-04-12 00:00:00	2002-10-07 00:00:00
42364	2014-08-31 00:00:00	2015-06-12 00:00:00
42370	1987-01-10 00:00:00	1988-01-09 00:00:00
42370	1990-01-10 00:00:00	1991-01-09 00:00:00
42389	1926-07-25 00:00:00	2999-12-24 00:00:00
42392	1999-08-12 00:00:00	1999-11-04 00:00:00
42400	1919-09-21 00:00:00	2999-12-21 00:00:00
42420	1991-06-01 00:00:00	1992-09-10 00:00:00
42426	1933-08-30 00:00:00	2999-12-28 00:00:00
42432	2015-03-21 00:00:00	2016-03-20 00:00:00
42434	1932-06-12 00:00:00	3000-01-10 00:00:00
42463	1921-10-23 00:00:00	2999-12-21 00:00:00
42468	1933-07-16 00:00:00	3000-01-14 00:00:00
42471	1921-06-22 00:00:00	2999-12-22 00:00:00
42484	1922-08-22 00:00:00	2999-12-21 00:00:00
42496	2009-12-01 00:00:00	2010-12-11 00:00:00
42517	1931-08-29 00:00:00	2999-12-27 00:00:00
42521	1921-06-20 00:00:00	1923-06-20 00:00:00
42521	1932-06-20 00:00:00	2999-12-20 00:00:00
42528	1989-10-05 00:00:00	1989-10-11 00:00:00
42537	2008-07-16 00:00:00	2009-03-10 00:00:00
42545	1985-04-28 00:00:00	1990-12-30 00:00:00
42545	2000-11-28 00:00:00	2003-06-30 00:00:00
42550	1986-08-25 00:00:00	1986-11-09 00:00:00
42550	1990-11-30 00:00:00	1993-04-13 00:00:00
42550	2008-04-07 00:00:00	2009-09-07 00:00:00
42552	1920-04-06 00:00:00	3000-01-04 00:00:00
42567	2002-05-26 00:00:00	2007-02-24 00:00:00
42575	1999-07-27 00:00:00	2000-07-26 00:00:00
42578	1924-02-17 00:00:00	3000-01-14 00:00:00
42590	1991-04-26 00:00:00	1992-08-30 00:00:00
42637	1919-05-11 00:00:00	3000-01-10 00:00:00
42640	2019-10-04 00:00:00	2020-12-13 00:00:00
42645	1986-05-15 00:00:00	1993-07-12 00:00:00
42655	1923-07-15 00:00:00	3000-01-14 00:00:00
42656	2003-11-11 00:00:00	2003-11-17 00:00:00
42677	1989-08-27 00:00:00	1990-08-26 00:00:00
42678	2020-10-07 00:00:00	2020-10-13 00:00:00
42682	2014-10-20 00:00:00	2014-10-26 00:00:00
42687	2002-03-06 00:00:00	2003-03-05 00:00:00
42709	1999-04-05 00:00:00	2000-01-23 00:00:00
42723	2015-05-15 00:00:00	2020-05-14 00:00:00
42734	2002-11-19 00:00:00	2003-11-18 00:00:00
42737	1932-05-30 00:00:00	2999-12-29 00:00:00
42738	2009-07-22 00:00:00	2009-07-28 00:00:00
42752	2009-03-10 00:00:00	2009-03-16 00:00:00
42773	2008-09-29 00:00:00	2013-09-28 00:00:00
42786	1957-06-18 00:00:00	2999-12-21 00:00:00
42792	1933-11-12 00:00:00	3000-01-01 00:00:00
42793	1928-06-01 00:00:00	2999-12-31 00:00:00
42796	1919-04-24 00:00:00	2999-12-24 00:00:00
42799	1997-10-02 00:00:00	1997-11-23 00:00:00
42803	2019-07-26 00:00:00	2019-12-29 00:00:00
42803	2020-05-15 00:00:00	2021-12-05 00:00:00
42810	2004-02-04 00:00:00	2005-04-06 00:00:00
42810	2013-03-02 00:00:00	2018-03-01 00:00:00
42819	2009-11-22 00:00:00	2010-01-15 00:00:00
42820	1920-07-02 00:00:00	1921-07-02 00:00:00
42820	1923-04-03 00:00:00	3000-01-01 00:00:00
42833	2009-10-16 00:00:00	2014-10-15 00:00:00
42842	2001-06-25 00:00:00	2002-05-04 00:00:00
42870	1919-05-09 00:00:00	1922-07-09 00:00:00
42870	1927-05-10 00:00:00	3000-01-08 00:00:00
42889	2015-11-03 00:00:00	2016-11-03 00:00:00
42892	1984-10-26 00:00:00	1987-07-23 00:00:00
42898	2016-06-27 00:00:00	2016-12-17 00:00:00
42905	1998-11-22 00:00:00	1999-12-27 00:00:00
42908	2002-02-14 00:00:00	2006-02-21 00:00:00
42923	1934-05-27 00:00:00	2999-12-29 00:00:00
42945	1995-07-30 00:00:00	1997-03-17 00:00:00
42960	1990-11-10 00:00:00	1993-01-07 00:00:00
42986	2013-10-29 00:00:00	2013-11-04 00:00:00
42986	2016-01-05 00:00:00	2018-06-19 00:00:00
42990	1987-11-30 00:00:00	1988-11-29 00:00:00
42991	2010-04-21 00:00:00	2015-04-20 00:00:00
42993	2000-10-04 00:00:00	2000-10-10 00:00:00
42993	2002-09-29 00:00:00	2003-05-06 00:00:00
42993	2007-08-09 00:00:00	2009-09-06 00:00:00
42995	1931-02-02 00:00:00	1939-06-29 00:00:00
42996	1919-05-07 00:00:00	1920-07-07 00:00:00
42996	1927-05-08 00:00:00	3000-01-06 00:00:00
43002	2017-06-29 00:00:00	2018-12-29 00:00:00
43008	1932-09-13 00:00:00	2999-12-28 00:00:00
43016	1931-11-17 00:00:00	2999-12-30 00:00:00
43031	1990-03-12 00:00:00	1990-03-18 00:00:00
43039	1921-07-15 00:00:00	1931-02-13 00:00:00
43046	1928-06-19 00:00:00	3000-01-10 00:00:00
43048	1998-04-12 00:00:00	1998-05-11 00:00:00
43050	2021-01-30 00:00:00	2021-02-05 00:00:00
43051	1933-06-12 00:00:00	3000-01-11 00:00:00
43064	1926-03-23 00:00:00	2999-12-21 00:00:00
43065	1937-06-18 00:00:00	2999-12-18 00:00:00
43073	2021-01-10 00:00:00	2022-01-09 00:00:00
43089	1949-06-22 00:00:00	3000-01-14 00:00:00
43091	1998-12-07 00:00:00	1999-06-21 00:00:00
43091	2003-05-22 00:00:00	2005-03-09 00:00:00
43091	2009-11-10 00:00:00	2010-10-19 00:00:00
43104	1932-12-25 00:00:00	2999-12-23 00:00:00
43112	1939-01-28 00:00:00	2999-12-18 00:00:00
43118	2004-04-21 00:00:00	2004-04-27 00:00:00
43129	1985-07-11 00:00:00	1987-09-13 00:00:00
43144	2021-03-13 00:00:00	2026-03-12 00:00:00
43147	2002-06-16 00:00:00	2007-06-15 00:00:00
43153	2008-08-03 00:00:00	2009-07-17 00:00:00
43155	1920-05-11 00:00:00	1921-05-11 00:00:00
43167	2009-10-09 00:00:00	2009-10-15 00:00:00
43167	2011-01-16 00:00:00	2011-01-22 00:00:00
43194	1932-10-05 00:00:00	1938-01-10 00:00:00
43206	2021-03-05 00:00:00	2021-03-11 00:00:00
43207	1936-02-29 00:00:00	2999-12-29 00:00:00
43230	1996-12-31 00:00:00	1998-10-05 00:00:00
43239	1997-08-12 00:00:00	1998-03-15 00:00:00
43245	1936-10-02 00:00:00	2999-12-31 00:00:00
43246	1928-06-07 00:00:00	3000-01-06 00:00:00
43265	1941-01-19 00:00:00	2999-12-17 00:00:00
43270	1943-07-13 00:00:00	1952-05-16 00:00:00
43279	1956-05-12 00:00:00	2999-12-24 00:00:00
43294	1923-07-07 00:00:00	1924-07-07 00:00:00
43301	2009-09-21 00:00:00	2009-12-21 00:00:00
43324	2020-03-01 00:00:00	2020-03-07 00:00:00
43324	2020-07-21 00:00:00	2020-12-30 00:00:00
43339	2014-07-03 00:00:00	2014-07-09 00:00:00
43344	1993-03-23 00:00:00	1997-05-22 00:00:00
43362	2001-03-19 00:00:00	2001-06-18 00:00:00
43375	1919-10-09 00:00:00	1922-09-09 00:00:00
43375	1932-07-10 00:00:00	1938-01-15 00:00:00
43379	1990-02-06 00:00:00	1991-07-11 00:00:00
43394	2009-02-14 00:00:00	2010-02-13 00:00:00
43419	2002-04-02 00:00:00	2003-04-01 00:00:00
43434	2009-05-26 00:00:00	2010-05-25 00:00:00
